,id,title,content,cluster
6621,1477020133095_F01,10/19號申請花旗銀行紅利回饋卡，10/20號就被審核沒過婉拒?,這陣子因為需要分配資金的運用，申請了聯邦全國加油卡（已在使用 但不到一個月）在網路申辦花旗享樂卡，後來專員建議改申請福利較多的花旗紅利回饋卡（一天就婉拒） 富邦儲蓄險折扣的信用卡（審核中） <BR>花旗提供最多資料，原用個人申請，提供了個人兩個銀行活存簿（一個裡面18萬左右 一個5萬多）後來花旗建議提供401報表用公司負責人身分申請（公司營運一年多）後來說身分證背面的數字條碼不清楚叫我重新寄給他們，但因辦卡確認許多東西且花上太多時間，我就詢問這樣資料是否已經齊全？也說齊全，我就說不提供背後條碼，結果上網查申請進度資料就是寫被婉拒，問了花旗客服，只回答說可能是這陣子申辦信用卡次數太多無法過件只看的到我是因為總和評分不足沒過件，建議我三個月後在申請。想請問申請三張卡這樣申請次數太多嗎？還是什麼原因造成沒過建的？（本人無貸款 無信用瑕疵）,8
6723,1477488527457_F01,整理一下蒐集到的銀行信貸開辦費,"最近有貸款需求，因此看了很多家銀行，我把手邊的資料整理給大家看<BR>希望可以幫到有需要的人 (利率就不放了，因為每個人狀況不一樣)<BR>花旗銀行 滿福貸：NT$ 5,999元<BR>安泰銀行 優質企業員工貸款：NT$ 5,000元<BR>聯邦銀行 好好貸款：NT$ 5,000元<BR>國泰世華 泰幸福信貸：NT$ 9,000元 (前六期1.98%)<BR>渣打銀行 貸me more：NT$ 9,000元 (前三期1.98%)<BR>澳盛銀行 夢實貸階梯式利率信貸：NT$ 5,000元<BR>星展銀行 星世貸：NT$ 9,000元(有前兩期0.68%利率 / 開辦費減免最高9,000元可選)",8
6774,1477655031487_F01,辦了匯豐現金回饋大方卡,話說小弟身上都是紅利積點的信用卡<BR>每年要兌換商品都覺得很爛就不換了<BR>感覺很浪費<BR>這陣子換了工作常常需要出國洽公<BR>有時候會順便在國外消費<BR>最近看很多人都推薦現金回饋的信用卡<BR>看起來很有優勢<BR>原本打算辦元大的鑽金卡<BR>因為之前大家都推薦這張卡一定要辦<BR>但是研究之後覺得匯豐的現金回饋御璽大方卡比較適合我<BR>而且線上申辦只要把資料填好<BR>並且把存摺跟身分證拍清楚就可以了! <BR>從申請到收到卡片<BR>大概才一個禮拜左右<BR>還蠻有效率的,8
6798,1477823259381_F01,銀行信用卡活動 問題,請問所有銀行信用卡活動登陸卡號，是代表登記活動資格而已嗎？ 有限定登陸卡號的那一張信用卡才符合活動資格，還是刷任何一張信用卡都可以？,8
6803,1477900740777_F01,房地產投資 小白可以嗎,查了一下<BR>小白(指信用紀錄空白者)在銀行當中沒有信用紀錄者<BR>大多社會新鮮人多沒有信用往來紀錄、沒有卡、沒有存款，聯徵紀錄自是一片空白。<BR>有個朋友<BR>是大陸嫁來台灣的媳婦<BR>信用卡是老公的附卡、有在公司上班、有筆定存<BR>從沒跟銀行借過錢<BR>這樣是「小白」嗎<BR>以我朋友這狀況<BR>她本人要自己申請房貸<BR>會被卡住駁回嗎<BR>如何補強信用<BR>感謝回覆,8
6879,1478195016958_F01,沒辦過信用卡而因常網上買東西，所以想辦張~懇請有用信用卡的人幫我指導下，謝謝了,因我常網上買東西，而之前的消費方式都是選一次付清，買金額不高的還好，但買金額破萬的存款的錢就會花的很快，所以我想申請信用卡而用分期付款方式，但分期的錢我絕對交的出來，因我有在工作，只是不想買東西就一次付整個所有的錢<BR>請問下，申辦信用卡而在戶籍地址寫家裡的，但戶籍電話寫自已的手機電話，這樣會不會降低信用卡能過的機率？還有申請信用卡要附財力証明，請問下假如我附公司給我的薪資條(有蓋公司章)這樣可以嗎？和是要附一個月就好？還是要附至少3個月的薪資單？<BR>還有假如我辦好後而在pchome買東西而選30期的零利率，和帳單是寫寄到公司裡，那玉山銀行是不是就會一次寄30份的分期付款單，我只要拿著30份按每月去超商繳就行？<BR>而網上買東西用分期付款方式是不是只要是visa卡就行，而不用限定得哪種信用卡？至於能分多少期就看是哪家銀行對吧？比如玉山可以一次分到30期<BR>以上的想麻煩有信用卡的指導一下好嗎，謝謝了 ^^,8
6894,1478240927035_F01,想請問辦理華南銀行 Love寵愛紅卡相關問題,小弟目前22歲 <BR>因為目前沒有申請過信用卡<BR>且想辦理分期卡讓手頭較方便些<BR>本身在通訊行上班擔任店長 <BR>月薪 約 $28000（薪水採用現金方式）<BR>也有在餐飲業兼職<BR>月薪 約 $14000（薪水採用匯款方式）<BR>但是目前沒有存款<BR>因經濟問題<BR>通訊行薪水至少有2萬給家人繳雜七雜八的費用<BR>現金約剩 $ 5-8000<BR>本身自己也有在繳車貸（但掛我母親名字）<BR>加上餐飲業兼職薪水都會領出來繳貸款以及當作生活費<BR>以至於存摺金額 常低於 $ 5000<BR>若我在發薪水那天<BR>先把薪水全存進銀行存摺<BR>約 $ 40000 <BR>然後刷完簿子送件<BR>過大約3-5天領出是否可以？<BR>因為家裡的支出最晚都在發薪後五天內需繳清<BR>請各位前輩指點一下<BR>感激不盡 ！,8
6923,1478411041999_F01,協商後想辦信用卡,96年協商後<BR>103年8月提前清償完<BR>一直想辦信用卡都無法過<BR>年薪有90 也有存款 定存<BR>後來發現聯徵有102/8中期借款逾期<BR>（應該是當初現金卡協商的記錄要註記三年）<BR>但現在真的很想好好累積信用<BR>請問哪家信用卡比較好辦或比較可以寬限當初卡債的人<BR>（不是很想再等一年）,8
6933,1478445134268_F01,關於聯徵學生身分,"小弟幾個月前有申請一張信用卡,目前年齡20歲,因為是讀夜間部也有正常工作<BR>但照會那天銀行人員問我是否為學生身分,一時恍神說是,導致目前額度只有2萬元<BR>因為過年會出國想說在這之前再辦一張卡,看能不能不用學生身分辦一張額度高一點的卡<BR>之前有查過聯徵有寫明是否在5年內有提報學生身分,我想請問大家有什麼辦法可以避免掉??",8
6956,1478521264990_F01,聯邦銀行信用卡的客服真的很差勁,因為有加油的需求，所以辦張聯邦加油卡。使用之後，發現聯邦銀行信用卡的客服真的很差勁。<BR>先從提醒繳費的簡訊說起。照理來說，銀行提醒繳費的簡訊，目的是要提醒用戶及時繳費，而我的繳費截止日是11號，但是聯邦銀行卻是到了10/17號才發簡訊 [提醒] 我要繳費，我在收到簡訊的當天就用ATM繳費，還是被聯邦銀行收300元遲延繳款費用，且被收取循環利率。<BR><BR>再來說客服電話，因為已經被啟動循環利率，所以11月份的帳單不能再發生遲繳，週六(11/5)上午想去繳款時，一時找不到帳單，就撥客服電話請聯邦補寄帳單，因為忙線，所以就留電話請聯邦客服回電，系統說隔天客服就會回電，結果週日整天都沒接到客服回電。<BR>直到周一中午，聯邦客服才回電，客服回電時，我剛好在電梯中，所以手機收不到訊號，客服見電話沒有接通，竟然不是等會再撥一次，而是直接語音留言請我再撥客服專線。<BR>聯邦客服給人的感覺就是，他們根本不想幫你解決問題，只是做個樣子應付一下。,8
6981,1478598717247_F01,協商還清後~想辦信用卡問題請教-已解決,"之前有因為卡債做過協商<BR>還清債務滿一年<BR>同一家公司到現在4~5年<BR>新轉40000到45000<BR>戶口內都有保持20萬<BR>新轉在玉山<BR>但8月有送件一次沒過<BR>之前協商有 台新 中國 富邦 新光<BR>想重新陪養信用資料<BR>請問以這樣的條件信用卡辦得過嗎？<BR>有沒有哪一家銀行辦信用卡的門檻比較低，比較好過？<BR>====================================================<BR>12/8更新<BR>在看完所有的文 <BR>大約都看到要等三年<BR>但查完資料<BR>只要是前置協商<BR>還完大約一年註記就會消失了<BR>但不可以有不繳,毀約,遲繳<BR>不然註記會再延長 <BR>8月送的那次<BR>是因為我註記到10月<BR>所以那時送件給薪轉銀行<BR>是自找死路<BR><BR>再來就是找新銀行處理<BR>不過有些要注意的<BR>1.自行查聯微<BR> 千萬不要用郵局申請書面資料<BR> 那會顯示自調次數<BR> 可以用憑証查<BR> 那個不會顯示次數<BR>2.新銀行申請注意<BR> 例如現在有些銀行是之前銀行合併後<BR> 變現在的名稱<BR> 所以要送之前可能要查查<BR> 是不是自己協商的銀行被併到<BR> 我的部份是有認識的朋友在銀行<BR> 請他先查我有沒有在他們銀行內部名單<BR> 查証沒有我的名單時<BR> 再送申請資料<BR>3.還是現實問題<BR> 因記註消失後<BR> 聯徵還是小白<BR> 還是要提供你所有財力証明<BR> 資料愈完整愈好<BR> 我是提供了<BR> a.所得清單2年度<BR> b.在職証明<BR> c.存摺影本6個月<BR> d.勞保資料2年度<BR> e.名片<BR>再來就接到照會電話<BR>提醒一下<BR>照會電話一定要接",8
6986,1478615787018_F01,信用卡哪家利息較低？,想請問各位大大，小妹我最近想辦信用卡，但實在沒有經驗，不知如何選卡， 想問問大大們哪家利息較低？,8
7025,1478683305578_F01,信用卡優惠方案 及 自動扣款問題,最近辦了第一張的信用卡，?豐的現金回饋御璽卡，在今日已開卡<BR>因為2016年有個優惠方案<BR>想請問日後我只要刷了12次就可以繼續免年費(因為刷不到15萬)嗎?<BR>還是之後又恢復要年費?<BR>另外<BR>已經申請中華電信的自動扣款扣電話費，若之後信用卡到期換新的一張之後，會自動幫我轉換卡號嗎?<BR>還是需要自己在填寫一次申請<BR>謝謝!,8
7031,1478697727981_F01,請問花旗銀行的這兩種卡別差異!@@,透明卡與超級紅利回饋卡。<BR>如能申請，這兩張卡，哪一張卡在消費上比較有優勢!@@<BR>謝謝(有加油跟量販店購物),8
7119,1478972797089_F01,Update2：中國信託給我的信用卡額度真的讓我大開眼界....沒在玩信用卡想問問是否正常？,"先說明小弟信用良好也無遲繳過，無負債借貸過，其實對信用卡沒什麼研究...<BR>上一份工作:台積電小主管(10月離職)；下一份工作外商公司(12E開工)<BR>使用信用卡的概念是能刷就好，所以也懶得去比來比去什麼優惠...<BR>撇開國外的卡不談，<BR>在台灣只有2張卡：國泰世華世界卡(消費用)、國泰Costco無限卡(去Costco用)。<BR><BR>事情是這樣的，因為工作轉職，所以到中國信託辦了個帳戶，<BR>正好有承辦人員來推銷信用卡，想說沒JCB卡再來又要去日本所以就辦一張，<BR>最主要的是他有悠遊卡自動加值功能，不用掏錢儲值，所以我辦卡了。<BR><BR>剛剛好去別家銀行辦事情過來，所以就附上隨意一張定存單約快2M證明，<BR>中信紅利晶緻卡，卡面蠻漂亮的，年費:1,800元<BR>因為下週要去日本所以打電話過去問，已核准，<BR>額度：2萬新台幣元整<BR>讚，我是剛剛開支薪戶沒存錢拉，不過也不用這樣欺負人...<BR>姑且不談年收入多少，一張別家銀行定存單約快2M證明只能換來2萬的額度？(真的不清楚順道問問...)<BR>成功盜用到這張卡片的人應該也會覺得很幹吧...<BR>客服也覺得很誇張，要我重新傳真財力證明給他們。<BR><BR>問了老闆秘書，還有別家銀行的選擇，(也不早說本來就對中信印象不好)<BR>下禮拜大概直接換一家銀行試試...<BR>順道一問有推薦哪家銀行JCB卡片嗎？有悠遊卡自動加值更棒，感謝<BR><BR><BR>更新：<BR>剛剛研究了一下，或許目前沒在職導致吧，因為他好像有打來問我有沒有在工作，我說沒有...應該在離職前辦一辦...<BR>也可能是只有定存單所以才會這樣吧...(因為剛好手邊有證明，當初業務人員也說OK)<BR>當然我也沒有要求多高拉，只是希望JCB去日本可以發揮一下，來個10萬，甚至5萬也好...<BR>結果...<BR>剛剛發現網銀可以丟資料上去，本來想丟薪資證明補件<BR>但看完各位的推文，還是算了，畢竟額度2萬塊也是不好申請的，當作網路小額購物卡也不錯<BR>ps：聽說中信只要丟個50萬存款即可免年費，不知道是真是假...<BR>更新2：<BR>中信是不缺我這客戶拉，我也沒很大咖...<BR>因為對信用卡不太熟，所以只是想問問看2M的定存單換來2萬元額度是否合情合理...<BR>當然我打給客服過去也是詢問看看，或許真的是個人問題，抑或是完全沒存錢導致，<BR>也請某些網友別太高潮，我從頭到尾完全沒有怪罪銀行的意思...<BR>最後感謝大家回復許多自己的經驗，就不一一致謝了，感謝！",8
7122,1478990873798_F01,匯豐現金回饋御璽卡帳單回饋問題？,小弟剛剛申請匯豐現金回饋御璽卡2個月，<BR>因此，只有2個月帳單。<BR>看了帳單，心中不解：<BR><BR>我的新增費用693，折抵49元，怎麼應繳總額還是693元？<BR>是我哪裡誤會了嗎？<BR>有沒有網友是匯豐現金回饋御璽卡的卡友？幫忙解惑一下？<BR>感謝。,8
7123,1479004249044_F01,請教有在量販店，加油，百貨公司消費之信用卡推薦!#@@,有在這些店消費，甚至分期的話，有沒有哪幾家銀行的信用卡。比較推薦呢？謝謝。<BR>另外也想詢問信用卡之消費哩程數的累積( 是否有哪家銀行有永久的累積?@@ )<BR>感恩<BR>最後再請教除了卡優網有信用卡消息外。<BR>還有哪個網更能知道眾多銀行的信用卡的店家消費優惠，權益與適合的卡。,8
7128,1479029490747_F01,大家手中到底有幾張愛用的現金回饋卡壓? 有八成的人都愛用現金回饋?,"大家手中有現金回饋卡嗎? 有幾張? 最愛用的是那些呢?<BR>我每次結帳時都很糾結要刷我的@gogo 或是花旗的環旅世界卡,大家跟我有一樣的疑問嗎?<BR>http://udn.com/news/story/6/2100257<BR>www.money101.com.tw 金融產品比較網進行信用卡申辦偏好民調，發現民眾申辦信用卡的主要原因前三名分別為現金回饋、首刷禮及發卡銀行。Money101.com.tw 台灣董事總經理周純如表示，現金回饋成為辦卡偏好第一名，主要是對消費者來說，現金入袋最實際，回饋利用循環周期短，本月刷卡，下月就能在帳上得到現金反饋，也是最直觀的回饋方式，簡單又好懂。<BR>調查顯示，87%受訪者表示最重視現金回饋、71%重視首刷禮、63%重視發卡銀行，前三名有兩項都是信用卡回饋機制，可見消費者使用信用卡，不僅只將信用卡當作支付工具，更重要的是刷卡後能獲得大量利多，另有48%民眾在意哩程回饋，但哩程兌換機票的機制較複雜，加上各家信用卡與航空公司的獎勵系統不同，因此民眾仍偏好現金直接回饋。",8
7132,1479045279756_F01,如果我都不借錢，信用卡公司賺甚麼？,請問：<BR>今天辦了一張聯名卡，承辦人員說只要每年有刷一次，不限金額，就免年費。<BR>另有0.5％回饋。<BR>還有一年機場免費接送2次。<BR>問題：假設我每個月刷2000，那會有2000x0.5%=10元的回饋金，<BR>而我又在繳費日期前將費用繳清，這樣信用卡公司要賺甚麼？<BR>我花了2000，而信用卡公司又還我10元，那這樣他們賠了10元，不是嗎？<BR>會不會有陷阱是承辦業務人員沒有講的？<BR>另外一個問題是：信用卡公司派人在大賣廠，如果成功推銷的卡片，<BR>只要每年刷一次，不限金額，這樣是似乎是賠本生意，不是嗎？,8
7136,1479057019267_F01,信用卡溢繳 分期,請問各位<BR>大家都說信用卡溢繳不能分期<BR>意思是說 我溢繳這部分不能分期?<BR>還是說 我購買的東西整筆金額都不能分期<BR>比如說 <BR>東西80000<BR>額度50000<BR>溢繳30000<BR>那我 溢繳+額度 就有80000<BR>這樣刷的過嗎?<BR>這樣分期是只能分 額度50000的嗎?<BR>還是整筆80000都無法分期?而且還必須在下個月結清?<BR>有查了一下，都寫的不是很清楚<BR>還請各位大大多多指教,8
7186,1479227156902_F01,請指教，累積中華里程的信用卡。(匯豐中華聯名卡及花旗世界卡),"各位先進好:<BR>因小的最近要在加辦航空公司的聯名信用卡,因為想要加快的累積哩程。<BR>目前的想法如下，看各位先進是否能夠給些建議。<BR><BR>先申辦匯豐中華聯名卡，因為我的加權旅次有達到中華金卡的門檻(50%標準)，也就是說，我先靠這張聯名卡去得中華航空會員金卡。<BR>因公司都請旅行社訂票，所以我猜以下這項回饋是沒有的<BR>""本優惠限於中華航空/華信航空/華旅網際旅行社網站及票務櫃台購買華航/華信機票。""<BR>這就是讓我猶豫的問題之一，所以匯豐 中華聯名卡，只是為了要取得中華航空會員金卡的一個手段。<BR>(在此有一個問題，不知道是否有先進了解，如果我匯豐中華航空聯名卡隔年不續約，正常應該是不會影響到中華航空金卡的會員權益吧??畢竟我已經取得金卡且擁有兩年的期限)<BR><BR>其次，申辦花旗寰宇世界卡，因為此卡只需要消費20點就可以兌換一哩，且一哩兌換長榮、中華、國泰都是一比一。<BR>目前是幾乎只有在使用國泰御璽卡，主要也是為了PP免費四次。平均一年刷卡金額最少超過60萬。<BR>跟花旗比，國泰御璽卡需要70元才能更換中華一哩，而花旗只需20元，所以覺得有點浪費。<BR><BR>所以採取以上的方式，既可以先取得兩年的中華航空金卡會員，又可以快速累積哩程。<BR>請各位先進提示是否可行，還是有更好的方式呢?謝謝指教。",8
7298,1479742088522_F01,"花旗信用卡..卡片""品質""好嗎?","我在3.4年前申辦一張花旗透明卡，用來自助加油繳費使用。<BR>但是，也因為透明卡只有""磁條""，所以常常在中油加油站刷卡失敗...<BR>想請問各位，有沒有人也跟我一樣認為花旗透明卡的品質不優...<BR>而且，為什麼透明卡不出有晶片的呢??",8
7348,1479884135617_F01,現金回饋信用卡,請問各位強大的大大<BR>各位用現金回饋的信用卡+悠遊卡<BR>大家推薦哪一張<BR>感恩,8
7367,1479913915805_F01,協商問題請教,有問題請問，謝謝<BR>近日辦理了債權人清冊，最大債權為就學貸款的台銀，想請教如果我去前置協商的話是否會通知連帶保證人？學貸可否納入協商？本身欠3家銀行款項，台銀15，安泰13，玉山10，合計38多。目前學貸延期，安泰正常，玉山信用卡欠一期多未繳，玉山已追討要一次繳清全額無法負擔，前置協商又遇台銀學貸無法解決，有其他的協商方案嗎？<BR>順便一問，債權人清冊使用期限為多久？申請之後多久會失效？,8
7398,1480002040161_F01,信用卡的請教,想問一下，本來想說利用 現金來控制自己的消費<BR>但是還是有些東西還是得利用信用卡<BR>所以想 申辦一張 免年費的(消費力有點低下....)<BR>目前 會拿信用卡 去 團購網買買餐卷 跑全聯的時候可以用 線上購物可以用<BR><BR>想問一下 有哪張卡片比較是適合這樣的用途,8
7420,1480070514786_F01,請問關於台中銀行信用卡,"上禮拜四辦了台中銀行信用卡!<BR>打語音說徵審完畢,這樣是有過件嗎？",8
7423,1480075931542_F01,我想要問信用貸款跟汽車貸款,undefined<BR>我想要最近辦一筆貸款!<BR>剛剛看了玉山信用貸款要4趴~<BR>不知道哪一家比較便宜又好貸<BR>汽車貸款的條件會不會很嚴苛?<BR>可以請給我一點建議嗎?<BR>小弟想要貸款約40~60萬上下,8
7445,1480263153916_F01,花旗預借現金如何還款？,如題，前幾天因為有急用所以動用了預借現金<BR>借4500，手續費258，下期帳單是7號計算<BR>我現在如果要在下期帳單計算前先還款，要如何還款？<BR>因為我信用卡是繳最低應付，如果用轉帳還款會不會我還款的部份被入成信用卡費而不是還預借現金的部份？<BR>以上，還請有清楚的版友幫忙解答一下，謝謝！,8
7475,1480399011522_F01,中信託調高信用卡額度，時間效率挺高的,昨天接到調額意願通知信，填了額度之後回傳，一天之後就調高額度了<BR><BR><BR><BR>突然對於信用額度有一個新的觀點，其實銀行重點應該不是持卡人一個月可以刷多少，而是在持卡人可支付的授信額度之下，盡量使持卡人可借貸金額最大化，進而最大化循環信用利息,8
7511,1480512292547_F01,關於信貸想轉貸,本人名下信貸還有70萬，信用卡有四張還有10萬在循環，在500大公司上班10年，年收入約45萬，目前信貸每個月要1萬多，信用卡繳最低，目前想要轉貸其它銀行，將月付金降低，減低生活壓力，請問大大有甚麼建議方法嗎 ~謝謝,8
7535,1480583457071_F01,加油卡請益,自從遠銀沒跟台塑合作之後<BR>目前手邊的澳盛五趴即將到期<BR>想找其他加油優惠多的卡<BR>其實2017年的優惠也還沒出來<BR>只是想說先辦先用<BR>遊戲規則有改要剪再剪<BR>目前找到有:<BR>1. 元大中華感恩卡: 3%，回饋上限150<BR>已持有<BR>還沒限制中華電信員工的時候就辦好了<BR>2. 玉山NISSAN: 週二三直營(含自助)5%，回饋上限500<BR>聽說非NISSAN車主也可以辦?<BR>感覺這張蠻威的<BR>3. 玉山ETC: 五筆699 5%<BR>基本上湊不到五筆699，所以不考慮<BR>4. 中信中油卡<BR>集點換加油金，但好像回饋比例沒有很高?<BR>以上，還請高人指點<BR>或者有其他更威的卡?<BR>謝謝,8
7541,1480598580739_F01,信用卡聯徵內容問題？,請問各位先進：<BR>我使用自然人憑證上線，查詢個人信用卡資料，在查詢機構內有一個問題請問～<BR>11/7 華南銀行個金行銷部 業務管理<BR>11/30 華南銀行授信管理部 業務管理<BR>請問這兩次的查詢是有什麼不同意思嗎？<BR>本人之信用卡都全額繳清 無延遲<BR>以上～只是很單純想瞭解有什麼不一樣？<BR>感謝,8
7587,1480778537280_F01,瑞典全面「無鈔化」，有錢反而寸步難行？！！,要是台灣也發生這樣的事情，不但終結了貪污存在，也終結了東南亞的地下經濟和黑道管道 <BR>有多合法的新台幣，終究會被國外當舊台幣收還要手續費了 <BR>但刷卡還是要打密碼的拉 不然被偷信用卡可不好玩了 <BR>https://www.youtube.com/watch?v=UnkY4GHH0uo<BR>各位怎麼看?<BR>－－－－－－－－－－－－<BR>更新題外話：連街友賣雜誌可接受刷卡耶...外送服務也用手機轉帳功能 <BR>實在太強大,8
7589,1480801071024_F01,網購 分期 零利率,想請問大家<BR>信用卡額度5萬<BR>臨時額度3萬<BR>我想買的東西8萬<BR>網購 可分12期0利率<BR>但是臨時額度這3萬不能分期，要一次繳清<BR>那會不會發生，一定要整筆8萬都要分期才會有0利率?<BR>還是說，帳單第一期，我只需要繳清 臨時額度的3萬+最低還款，剩下的金額繼續享有分期0利率?<BR>謝謝,8
7613,1480947830055_F01,美國運通信用卡,請問版上各位前輩，我朋友去年辦了一張美國運通信用卡，首年年費8500，但可換到7000元的新光三越禮券首辦禮，今年他決定要剪掉了，而且說再經過半年重辦，他一樣可享有首辦禮，我跟他說，這怎麼可能，如果這樣那每個會員都這樣搞，美國運通要賺什麼？他說就有人這樣去辦啊！我實在有點半信半疑，請問有卡友是這樣辦的嗎？可行嗎？謝謝！,8
7617,1480982745005_F01,辦信用卡問題,請教大家一個辦卡的問題<BR>1.民國95年卡債 協商有悔若 這個會是以後清償完卡債<BR> 調聯徵都空白 銀行核准信用卡的關鍵嗎?<BR>民國103年 皆已完清拿到清償證明 去調聯徵 104年9月之後得資料都空白<BR>2.去查了一下原因 現金卡 的階露期是三年跟信用卡半年不一樣<BR>可是為什麼 聯徵之前(103年) 有揭露 但都是寫額度0 欠款0<BR>隔了一年(104.9月之後)就空白了<BR>想不透 這是不是也是銀行不發卡的原因?<BR>3.所謂的行內 註記名單 是不是等於 我永遠都辦卡不會過<BR>還是只是一家(有欠款過但還清了) 還是少數自己銀行有合作<BR>還是只能辦沒往來過沒欠款過的銀行信用卡<BR>4.行內註記名單 有辦法申請嗎?還是只能透過內部主管知道?<BR>5.所謂的信用小白 也是如此嗎?? 聽說 玉山比較會發給小白 信用卡<BR>可是我也辦不下來??<BR><BR>PS:今年43歲 工作穩定在同一單位5年 月薪33K<BR>以上麻煩專業人士解疑惑了 感謝!!,8
7619,1480990968642_F01,澳盛信貸20萬60期8.3%開辦費4999 第一次辦,大家好<BR>小妹第一次辦信貸 （因為受到朋友啟蒙 朋友是外貿協會與農會合作 ）<BR>因明年是工作空檔 因為難得 打算辦理信貸15萬+一些預備金5萬。一共貸20萬 分5年還<BR>兩間都找我的信用卡銀行 持卡近十年 沒有卡債 預借現金 HSBC繳款正常 澳盛有遲繳<BR>1.11月向HSBC申請 業務說我持卡繳費在他們銀行分數很高 零開辦費 前三期1.66 後面4-6%<BR>一拉聯徵候發現我在澳盛有遲繳被登聯徵的記錄（8/9/10手機費共3千）10月澳盛打來時 我馬上atm繳清 因為這記錄 業務超訝異 沒辦成<BR>2. 12月 上週問澳盛 業務還說沒聽過逾期就被退件的 可能HSBC門檻高 <BR>業務今天告訴我 以30萬或60萬申請 利息都一樣？！<BR>我說我只要20萬 沒有需要60萬 他又講了一些 說多借一些備用 <BR>利率是7.**+0.66 業務是說8.3% 開辦費4999 （申請前都說4999可以談 利率也是）剛說20萬小額 開辦 利率就是這樣 沒什麼優惠<BR>感覺蠻不好的 我說考慮一下<BR>我3月才會用到 今天還辦了富邦信用卡<BR>HSBC 澳盛 我11-12月共聯徵兩次<BR>澳盛利息不知為何跟我說60期利息6萬！！（以30萬算 （但我只要20萬)<BR>覺得業務?利率也要8.3%<BR>萬一冒險2月再申請 怕記錄不好<BR>現在申請 對我的準備是有安心準備的fu<BR>希望大家建議一下<BR>感謝了！！,8
7678,1481182339083_F01,亞洲萬里通哩程回饋信用卡推薦,小弟手邊目前持有美國運通國泰航空聯名卡以及澳盛飛行白金卡，澳盛卡基本上沒在用、目前擺著等星展接手後看看有沒有更突破性的回饋。日前發現亞洲萬里通點數默默的從美國運通累積了10萬...才驚覺30元回饋1哩以目前的卡片應該有更划算的選擇、發現花旗寰旅跟國泰世華的亞洲萬里通聯名卡可以考慮、但比較半天看不出個所以然（除了年費之外），希望有這兩張卡的朋友可以分享建議以及推薦、感激不盡。,8
7711,1481292147669_F01,淘寶批貨-網路開店,"想請問各位好心大大<BR>陸續有看了一些文<BR>想詢問一些從淘寶批貨回來台灣賣的事情。<BR>其實有蠻多想法的，因為現在在fb上有很多是有顯示""贊助""的賣家， <BR>1。首先就是不曉得像他們那樣的網路販售平台，有沒有推薦的呢？<BR>是否需要持續付費或是買斷的呢？<BR>2。再來......批貨到台灣的付款方式，除了信用卡/玉山銀行認證匯款/超商繳費 ，是不是有必要申請對岸的支付寶實名認證??<BR>但是台灣人好像沒有辦法申請..........<BR>3。因為自己持續有從淘寶買東西，有時候會遇到賣家或者是運送有點問題，可是聯繫都只能用訊息來回 ， 部分賣家回覆阿里旺旺的時間都會拖很久沒有效率，有時候真的有問題時，會有求助無門的感覺........<BR>不曉得這部分是否有大大會有相關經驗呢？<BR>先謝謝你們的解答喔！",8
7804,1481636888166_F01,請問要年刷多少以上客服比較快接通,最近覺得聯邦客服晚上都很難打通，白天還好晚上都要等五分鐘以上，是因為刷的不夠多嗎？還是因為免年費的卡都這樣？<BR>老婆說他幫老闆打信用卡客服幾乎都是秒接通<BR>我今年到現在只刷了38萬，記得以前我也秒通，後來申請機場接送機場貴賓室後越來越難通………,8
7805,1481637678454_F01,[[國泰個人信貸問題]] 麻煩各位大大幫忙看一下,最近接到行員說我的評價多好多好，主動要幫我申請貸款，<BR>然後從利率7.X 降到6.X說這已經是最優惠了！<BR>但手續費要7000元，由於小妹是個人接案戶，並沒有薪轉證明。<BR>信用卡倒是用了兩年多，每次都非常準時繳交，<BR>麻煩大家給我意見了！！謝謝！！,8
7827,1481715991890_F01,號召花旗卡友登錄同一群組代碼 同享現金紅利回饋 團結力量大,可自行花旗網站上 登入加入群組 <BR>群組代碼 CITI8VISA<BR>群組代碼 CITI8VISA<BR>群組代碼 CITI8VISA<BR>人多回饋快 在這不景氣的年代 算是不無小補 <BR><BR>號召花旗卡友登錄同一群組代碼 群組代碼 CITI8VISA<BR>群組達2-99人最高可享2.7%現金或7倍紅利回饋 <BR>群組達100人以上，最高可享3%現金或10倍紅利回饋！<BR><BR>,8
7868,1481868976565_F01,澳盛信用卡這種收手續費的方法是不是太沒品了？,長期以來都配合郵局app的「郵局代收款」中「劃撥繳款」的方式繳納各家信用卡費…<BR>每次繳完都會顯示手續費為「0」…<BR>代表各家信用卡公司都同意免手續費來繳納信用卡費<BR>但是澳盛銀行信用卡<BR>竟然在我繳完費後，再來出一張帳單來跟我收這個手續費？<BR>就我的認知中，手續費都是繳費同時就會收(罰單、稅金、ATM轉帳等不都是這樣)…<BR>難道改天他高興，在我去全家臨櫃繳帳單，也會在下一期再特地來一張帳單跟我收臨櫃繳款的手續費？<BR>這費用被收的莫名奇妙！<BR>,8
