,id,label,post_time
1800,1453852814009_PTT02R,1.0,2016/1/27 07:55:39
1801,1453855161087_PTT02R,1.0,2016/1/27 08:32:46
1802,1453855161610_PTT02R,2.0,2016/1/27 08:36:53
1803,1453855757096_PTT02R,1.0,2016/1/27 08:43:49
1804,1453859380769_PTT02R,1.0,2016/1/27 09:46:16
1805,1453860598633_PTT02R,2.0,2016/1/27 10:04:41
1806,1453861213420_PTT02R,1.0,2016/1/27 10:14:17
1807,1453864287156_PTT02R,0.0,2016/1/27 11:07:38
1808,1453864287459_PTT02R,1.0,2016/1/27 11:08:02
1809,1453866127381_PTT02R,0.0,2016/1/27 11:31:50
1810,1453866128548_PTT02R,1.0,2016/1/27 11:31:59
1811,1453872275319_PTT02R,2.0,2016/1/27 13:14:01
1812,1453872275819_PTT02R,0.0,2016/1/27 13:18:03
1813,1453873502569_PTT02R,1.0,2016/1/27 13:44:12
1814,1453874112140_PTT02R,1.0,2016/1/27 13:45:38
1815,1453874717555_PTT02R,1.0,2016/1/27 14:00:00
1816,1453876537993_PTT02R,0.0,2016/1/27 14:25:04
1817,1453877145391_PTT02R,1.0,2016/1/27 14:36:30
1818,1453878381392_PTT02R,0.0,2016/1/27 15:02:21
1819,1453882072788_PTT02R,0.0,2016/1/27 16:03:47
1820,1453882682335_PTT02R,1.0,2016/1/27 16:15:26
1821,1453882682783_PTT02R,0.0,2016/1/27 16:16:51
1822,1453883902017_PTT02R,0.0,2016/1/27 16:28:47
1823,1453883902669_PTT02R,1.0,2016/1/27 16:30:41
1824,1453885132098_PTT02R,1.0,2016/1/27 16:56:21
1825,1453888807424_PTT02R,1.0,2016/1/27 17:54:19
1826,1453890042953_PTT02R,1.0,2016/1/27 18:13:32
1827,1453890659689_PTT02R,2.0,2016/1/27 18:29:37
1828,1453893716145_PTT02R,1.0,2016/1/27 19:17:53
1829,1453896765653_PTT02R,1.0,2016/1/27 20:05:57
1830,1453898607124_PTT02R,0.0,2016/1/27 20:38:49
1831,1453899239166_PTT02R,1.0,2016/1/27 20:46:27
1832,1453899847293_PTT02R,1.0,2016/1/27 20:55:09
1833,1453900469552_PTT02R,2.0,2016/1/27 21:07:10
1834,1453901095329_PTT02R,0.0,2016/1/27 21:14:14
1835,1453901709806_PTT02R,1.0,2016/1/27 21:31:46
1836,1453902349068_PTT02R,1.0,2016/1/27 21:41:28
1837,1453902349476_PTT02R,1.0,2016/1/27 21:42:27
1838,1453902976472_PTT02R,1.0,2016/1/27 21:49:03
1839,1453903588424_PTT02R,1.0,2016/1/27 21:57:19
1840,1453903588863_PTT02R,1.0,2016/1/27 21:59:06
1841,1453903589310_PTT02R,1.0,2016/1/27 22:02:24
1842,1453906129847_PTT02R,0.0,2016/1/27 22:45:37
1843,1453908675864_PTT02R,0.0,2016/1/27 23:29:05
1844,1453908676150_PTT02R,1.0,2016/1/27 23:29:40
1845,1453909322752_PTT02R,1.0,2016/1/27 23:37:57
1846,1453911202730_PTT02R,1.0,2016/1/28 00:09:54
1847,1453912436781_PTT02R,1.0,2016/1/28 00:26:59
1848,1453913051720_PTT02R,1.0,2016/1/28 00:41:33
1849,1453913666050_PTT02R,1.0,2016/1/28 00:53:00
1850,1453914277615_PTT02R,2.0,2016/1/28 00:56:51
1851,1453915489568_PTT02R,1.0,2016/1/28 01:18:23
1852,1453917282744_PTT02R,0.0,2016/1/28 01:47:40
1853,1453941435924_PTT02R,1.0,2016/1/28 08:30:07
1854,1453944964791_PTT02R,0.0,2016/1/28 09:26:49
1855,1453946812450_PTT02R,1.0,2016/1/28 09:59:21
1856,1453951691727_PTT02R,1.0,2016/1/28 11:21:37
1857,1453955344388_PTT02R,1.0,2016/1/28 12:21:31
1858,1453958398406_PTT02R,2.0,2016/1/28 13:15:03
1859,1453959009111_PTT02R,0.0,2016/1/28 13:24:20
1860,1453960830374_PTT02R,0.0,2016/1/28 13:56:14
1861,1453963267862_PTT02R,1.0,2016/1/28 14:39:33
1862,1453963860679_PTT02R,2.0,2016/1/28 14:44:50
1863,1453966307754_PTT02R,0.0,2016/1/28 15:22:37
1864,1453967554972_PTT02R,1.0,2016/1/28 15:45:21
1865,1453968178464_PTT02R,1.0,2016/1/28 15:59:54
1866,1453968178891_PTT02R,0.0,2016/1/28 16:01:52
1867,1453970025330_PTT02R,1.0,2016/1/28 16:31:45
1868,1453970639048_PTT02R,1.0,2016/1/28 16:35:58
1869,1453970642182_PTT02R,0.0,2016/1/28 16:38:42
1870,1453973714647_PTT02R,0.0,2016/1/28 17:25:05
1871,1453973715111_PTT02R,1.0,2016/1/28 17:25:51
1872,1453974361924_PTT02R,0.0,2016/1/28 17:41:12
1873,1453975638758_PTT02R,1.0,2016/1/28 18:03:59
1874,1453975639146_PTT02R,2.0,2016/1/28 18:04:41
1875,1453976844874_PTT02R,1.0,2016/1/28 18:17:22
1876,1453976845492_PTT02R,0.0,2016/1/28 18:21:09
1877,1453979266137_PTT02R,2.0,2016/1/28 19:05:40
1878,1453979266355_PTT02R,0.0,2016/1/28 19:06:50
1879,1453983624237_PTT02R,1.0,2016/1/28 20:12:48
1880,1453984892064_PTT02R,0.0,2016/1/28 20:38:52
1881,1453986151485_PTT02R,1.0,2016/1/28 20:52:06
1882,1453986151701_PTT02R,1.0,2016/1/28 21:01:35
1883,1453986151921_PTT02R,1.0,2016/1/28 21:01:41
1884,1453988654960_PTT02R,1.0,2016/1/28 21:42:56
1885,1453989284982_PTT02R,1.0,2016/1/28 21:49:27
1886,1453990553943_PTT02R,1.0,2016/1/28 22:14:12
1887,1453991187493_PTT02R,1.0,2016/1/28 22:15:41
1888,1453991813462_PTT02R,1.0,2016/1/28 22:35:22
1889,1453992460100_PTT02R,1.0,2016/1/28 22:46:13
1890,1453993094641_PTT02R,1.0,2016/1/28 22:47:22
1891,1453993729899_PTT02R,2.0,2016/1/28 23:02:19
1892,1453994993727_PTT02R,0.0,2016/1/28 23:21:39
1893,1453996910458_PTT02R,1.0,2016/1/29 00:00:34
1894,1453999401209_PTT02R,1.0,2016/1/29 00:40:04
1895,1453999401934_PTT02R,1.0,2016/1/29 00:42:51
1896,1454003031444_PTT02R,1.0,2016/1/29 01:38:10
1897,1454023086416_PTT02R,1.0,2016/1/29 07:10:01
1898,1454027817109_PTT02R,1.0,2016/1/29 08:30:44
1899,1454030213555_PTT02R,1.0,2016/1/29 09:10:41
1900,1454030821988_PTT02R,1.0,2016/1/29 09:21:17
1901,1454032675470_PTT02R,2.0,2016/1/29 09:51:16
1902,1454033279957_PTT02R,0.0,2016/1/29 10:02:13
1903,1454033897188_PTT02R,1.0,2016/1/29 10:15:47
1904,1454034523076_PTT02R,2.0,2016/1/29 10:18:48
1905,1454035150316_PTT02R,1.0,2016/1/29 10:29:42
1906,1454035150582_PTT02R,2.0,2016/1/29 10:36:49
1907,1454036436063_PTT02R,1.0,2016/1/29 10:57:29
1908,1454037068478_PTT02R,2.0,2016/1/29 11:00:45
1909,1454037695844_PTT02R,1.0,2016/1/29 11:19:45
1910,1454038315731_PTT02R,1.0,2016/1/29 11:26:18
1911,1454038316205_PTT02R,0.0,2016/1/29 11:30:22
1912,1454038950301_PTT02R,1.0,2016/1/29 11:40:36
1913,1454040222525_PTT02R,0.0,2016/1/29 11:53:37
1914,1454040857877_PTT02R,1.0,2016/1/29 12:07:23
1915,1454045339264_PTT02R,1.0,2016/1/29 13:17:54
1916,1454047250333_PTT02R,2.0,2016/1/29 13:52:39
1917,1454047250895_PTT02R,2.0,2016/1/29 13:55:44
1918,1454047251234_PTT02R,1.0,2016/1/29 14:00:00
1919,1454047251801_PTT02R,1.0,2016/1/29 13:59:59
1920,1454047252060_PTT02R,1.0,2016/1/29 14:00:03
1921,1454048536485_PTT02R,1.0,2016/1/29 14:16:15
1922,1454051717575_PTT02R,2.0,2016/1/29 15:06:12
1923,1454056124077_PTT02R,2.0,2016/1/29 16:24:38
1924,1454056757319_PTT02R,0.0,2016/1/29 16:33:11
1925,1454057394090_PTT02R,1.0,2016/1/29 16:45:11
1926,1454058024002_PTT02R,1.0,2016/1/29 16:58:35
1927,1454059297884_PTT02R,1.0,2016/1/29 17:15:09
1928,1454060570458_PTT02R,1.0,2016/1/29 17:37:00
1929,1454060570824_PTT02R,1.0,2016/1/29 17:40:04
1930,1454060571472_PTT02R,2.0,2016/1/29 17:41:43
1931,1454061213610_PTT02R,2.0,2016/1/29 17:39:27
1932,1454065641520_PTT02R,1.0,2016/1/29 18:58:02
1933,1454071406725_PTT02R,0.0,2016/1/29 20:39:48
1934,1454075301703_PTT02R,1.0,2016/1/29 21:39:17
1935,1454076599459_PTT02R,1.0,2016/1/29 22:07:21
1936,1454077253359_PTT02R,1.0,2016/1/29 22:19:42
1937,1454084950621_PTT02R,0.0,2016/1/30 00:27:20
1938,1454089344642_PTT02R,1.0,2016/1/30 01:39:46
1939,1454109839174_PTT02R,1.0,2016/1/30 07:22:22
1940,1454110438683_PTT02R,1.0,2016/1/30 07:27:24
1941,1454114051415_PTT02R,1.0,2016/1/30 08:30:00
1942,1454117711125_PTT02R,1.0,2016/1/30 09:31:55
1943,1454119620705_PTT02R,2.0,2016/1/30 09:59:16
1944,1454127287285_PTT02R,1.0,2016/1/30 12:11:49
1945,1454131102935_PTT02R,1.0,2016/1/30 13:13:51
1946,1454132347884_PTT02R,2.0,2016/1/30 13:29:58
1947,1454133601358_PTT02R,2.0,2016/1/30 13:59:43
1948,1454134238611_PTT02R,1.0,2016/1/30 14:00:05
1949,1454134239329_PTT02R,1.0,2016/1/30 14:05:37
1950,1454135500564_PTT02R,1.0,2016/1/30 14:30:48
1951,1454138638442_PTT02R,2.0,2016/1/30 15:15:37
1952,1454143829004_PTT02R,1.0,2016/1/30 16:45:47
1953,1454145698562_PTT02R,1.0,2016/1/30 17:13:34
1954,1454147567106_PTT02R,1.0,2016/1/30 17:47:28
1955,1454147567286_PTT02R,2.0,2016/1/30 17:51:12
1956,1454152468258_PTT02R,0.0,2016/1/30 19:05:27
1957,1454154330038_PTT02R,1.0,2016/1/30 19:35:32
1958,1454154330359_PTT02R,1.0,2016/1/30 19:37:18
1959,1454154952494_PTT02R,1.0,2016/1/30 19:46:36
1960,1454155571134_PTT02R,1.0,2016/1/30 19:55:35
1961,1454155571483_PTT02R,1.0,2016/1/30 20:03:47
1962,1454156783443_PTT02R,1.0,2016/1/30 20:20:41
1963,1454157420663_PTT02R,1.0,2016/1/30 20:33:38
1964,1454157423463_PTT02R,1.0,2016/1/30 20:34:09
1965,1454158668813_PTT02R,1.0,2016/1/30 20:48:13
1966,1454159293990_PTT02R,2.0,2016/1/30 20:58:10
1967,1454159911026_PTT02R,1.0,2016/1/30 21:14:20
1968,1454159911332_PTT02R,1.0,2016/1/30 21:15:49
1969,1454160549646_PTT02R,1.0,2016/1/30 21:22:43
1970,1454161177308_PTT02R,1.0,2016/1/30 21:31:17
1971,1454161179543_PTT02R,1.0,2016/1/30 21:34:30
1972,1454163061006_PTT02R,0.0,2016/1/30 22:03:44
1973,1454166207010_PTT02R,1.0,2016/1/30 23:02:04
1974,1454168725442_PTT02R,2.0,2016/1/30 23:38:40
1975,1454171244081_PTT02R,1.0,2016/1/31 00:21:16
1976,1454171862332_PTT02R,1.0,2016/1/31 00:31:57
1977,1454171862671_PTT02R,1.0,2016/1/31 00:35:58
1978,1454195649868_PTT02R,2.0,2016/1/31 07:09:21
1979,1454199762029_PTT02R,1.0,2016/1/31 08:20:01
1980,1454200359402_PTT02R,1.0,2016/1/31 08:22:42
1981,1454204582812_PTT02R,0.0,2016/1/31 09:38:03
1982,1454228554618_PTT02R,0.0,2016/1/31 16:14:56
1983,1454229161608_PTT02R,1.0,2016/1/31 16:22:32
1984,1454229162148_PTT02R,0.0,2016/1/31 16:27:28
1985,1454231624431_PTT02R,1.0,2016/1/31 17:05:47
1986,1454232863037_PTT02R,1.0,2016/1/31 17:25:33
1987,1454232863238_PTT02R,0.0,2016/1/31 17:26:36
1988,1454241451294_PTT02R,1.0,2016/1/31 19:51:47
1989,1454241451630_PTT02R,2.0,2016/1/31 19:56:01
1990,1454242070966_PTT02R,0.0,2016/1/31 19:57:06
1991,1454243891005_PTT02R,1.0,2016/1/31 20:34:15
1992,1454248247877_PTT02R,1.0,2016/1/31 21:40:06
1993,1454251408555_PTT02R,1.0,2016/1/31 22:33:42
1994,1454258347348_PTT02R,1.0,2016/2/1 00:32:09
1995,1454260797070_PTT02R,1.0,2016/2/1 01:15:49
1996,1454277983146_PTT02R,1.0,2016/2/1 06:03:47
1997,1454285006381_PTT02R,0.0,2016/2/1 07:59:36
1998,1454286765327_PTT02R,0.0,2016/2/1 08:26:17
1999,1454286768246_PTT02R,1.0,2016/2/1 08:30:06
2000,1454287375272_PTT02R,2.0,2016/2/1 08:35:02
2001,1454291694306_PTT02R,1.0,2016/2/1 09:51:40
2002,1454295444969_PTT02R,1.0,2016/2/1 10:46:19
2003,1454296098695_PTT02R,0.0,2016/2/1 11:07:18
2004,1454298010743_PTT02R,1.0,2016/2/1 11:33:18
2005,1454299253767_PTT02R,2.0,2016/2/1 11:58:35
2006,1454300554294_PTT02R,1.0,2016/2/1 12:19:57
2007,1454305569065_PTT02R,1.0,2016/2/1 13:39:20
2008,1454306818083_PTT02R,1.0,2016/2/1 14:00:00
2009,1454306818576_PTT02R,1.0,2016/2/1 14:01:59
2010,1454309932012_PTT02R,0.0,2016/2/1 14:55:56
2011,1454310559649_PTT02R,2.0,2016/2/1 15:00:07
2012,1454310560060_PTT02R,1.0,2016/2/1 15:04:36
2013,1454311806160_PTT02R,1.0,2016/2/1 15:26:48
2014,1454315649128_PTT02R,1.0,2016/2/1 16:31:42
2015,1454320044959_PTT02R,0.0,2016/2/1 17:46:54
2016,1454321271686_PTT02R,1.0,2016/2/1 18:03:15
2017,1454324411719_PTT02R,1.0,2016/2/1 18:52:58
2018,1454326886683_PTT02R,1.0,2016/2/1 19:39:46
2019,1454328157007_PTT02R,0.0,2016/2/1 20:01:47
2020,1454330649236_PTT02R,2.0,2016/2/1 20:38:40
2021,1454331901792_PTT02R,2.0,2016/2/1 20:57:37
2022,1454332533628_PTT02R,1.0,2016/2/1 21:06:16
2023,1454337519956_PTT02R,2.0,2016/2/1 22:33:30
2024,1454338802123_PTT02R,1.0,2016/2/1 22:56:11
2025,1454340122485_PTT02R,0.0,2016/2/1 23:16:46
2026,1454340753269_PTT02R,1.0,2016/2/1 23:28:01
2027,1454341394600_PTT02R,1.0,2016/2/1 23:38:40
2028,1454342017792_PTT02R,1.0,2016/2/1 23:43:46
2029,1454342018324_PTT02R,1.0,2016/2/1 23:46:13
2030,1454351799911_PTT02R,1.0,2016/2/2 02:27:25
2031,1454358181177_PTT02R,1.0,2016/2/2 04:20:35
2032,1454373142081_PTT02R,1.0,2016/2/2 08:28:45
2033,1454373710544_PTT02R,1.0,2016/2/2 08:32:32
2034,1454373710843_PTT02R,1.0,2016/2/2 08:32:48
2035,1454385790569_PTT02R,2.0,2016/2/2 11:54:22
2036,1454388881750_PTT02R,1.0,2016/2/2 12:47:43
2037,1454389503888_PTT02R,0.0,2016/2/2 13:02:13
2038,1454390122751_PTT02R,1.0,2016/2/2 13:05:38
2039,1454392593539_PTT02R,0.0,2016/2/2 13:51:32
2040,1454393212573_PTT02R,1.0,2016/2/2 14:00:00
2041,1454393213103_PTT02R,1.0,2016/2/2 14:00:55
2042,1454393831677_PTT02R,1.0,2016/2/2 14:13:07
2043,1454394442426_PTT02R,2.0,2016/2/2 14:21:27
2044,1454395673713_PTT02R,2.0,2016/2/2 14:39:37
2045,1454395674162_PTT02R,0.0,2016/2/2 14:45:39
2046,1454396904038_PTT02R,0.0,2016/2/2 15:05:06
2047,1454402488856_PTT02R,1.0,2016/2/2 16:36:47
2048,1454403098141_PTT02R,1.0,2016/2/2 16:41:57
2049,1454404299821_PTT02R,1.0,2016/2/2 17:03:10
2050,1454404300293_PTT02R,0.0,2016/2/2 17:05:54
2051,1454404925988_PTT02R,1.0,2016/2/2 17:15:14
2052,1454405549263_PTT02R,0.0,2016/2/2 17:25:38
2053,1454406188913_PTT02R,1.0,2016/2/2 17:32:17
2054,1454406805906_PTT02R,2.0,2016/2/2 17:48:01
2055,1454408660756_PTT02R,1.0,2016/2/2 18:20:56
2056,1454416664905_PTT02R,0.0,2016/2/2 20:35:01
2057,1454417940462_PTT02R,1.0,2016/2/2 20:49:07
2058,1454418565435_PTT02R,1.0,2016/2/2 21:05:10
2059,1454420470025_PTT02R,1.0,2016/2/2 21:33:09
2060,1454423010560_PTT02R,1.0,2016/2/2 22:19:39
2061,1454423010863_PTT02R,0.0,2016/2/2 22:21:19
2062,1454424947289_PTT02R,1.0,2016/2/2 22:54:19
2063,1454425595269_PTT02R,0.0,2016/2/2 23:05:02
2064,1454427558244_PTT02R,0.0,2016/2/2 23:28:38
2065,1454428869043_PTT02R,1.0,2016/2/2 23:51:40
2066,1454429502537_PTT02R,1.0,2016/2/3 00:02:56
2067,1454429502977_PTT02R,1.0,2016/2/3 00:08:08
2068,1454432606650_PTT02R,0.0,2016/2/3 00:54:13
2069,1454435024000_PTT02R,2.0,2016/2/3 01:34:54
2070,1454436211891_PTT02R,1.0,2016/2/3 01:54:40
2071,1454445611687_PTT02R,1.0,2016/2/3 04:30:42
2072,1454447952552_PTT02R,2.0,2016/2/3 05:09:50
2073,1454457867732_PTT02R,1.0,2016/2/3 08:01:29
2074,1454459643172_PTT02R,1.0,2016/2/3 08:31:06
2075,1454462604498_PTT02R,2.0,2016/2/3 09:18:02
2076,1454463218682_PTT02R,2.0,2016/2/3 09:31:34
2077,1454465667255_PTT02R,1.0,2016/2/3 10:05:48
2078,1454469432288_PTT02R,1.0,2016/2/3 11:07:47
2079,1454469434251_PTT02R,2.0,2016/2/3 11:08:54
2080,1454474465333_PTT02R,2.0,2016/2/3 12:34:31
2081,1454476367827_PTT02R,2.0,2016/2/3 13:09:03
2082,1454479488460_PTT02R,0.0,2016/2/3 13:57:12
2083,1454479489388_PTT02R,1.0,2016/2/3 14:00:01
2084,1454479490010_PTT02R,1.0,2016/2/3 13:59:59
2085,1454482582919_PTT02R,0.0,2016/2/3 14:53:50
2086,1454483214782_PTT02R,1.0,2016/2/3 15:00:48
2087,1454483848496_PTT02R,0.0,2016/2/3 15:11:04
2088,1454483848738_PTT02R,1.0,2016/2/3 15:14:51
2089,1454484473188_PTT02R,0.0,2016/2/3 15:17:50
2090,1454484473672_PTT02R,1.0,2016/2/3 15:22:24
2091,1454486364474_PTT02R,1.0,2016/2/3 15:55:48
2092,1454490728855_PTT02R,0.0,2016/2/3 17:01:26
2093,1454491996543_PTT02R,0.0,2016/2/3 17:22:14
2094,1454491997141_PTT02R,1.0,2016/2/3 17:28:30
2095,1454493238492_PTT02R,1.0,2016/2/3 17:47:38
2096,1454498244499_PTT02R,1.0,2016/2/3 19:14:48
2097,1454500104674_PTT02R,1.0,2016/2/3 19:46:53
2098,1454501990284_PTT02R,2.0,2016/2/3 20:10:01
2099,1454503249831_PTT02R,0.0,2016/2/3 20:36:04
2100,1454505166572_PTT02R,1.0,2016/2/3 21:06:47
2101,1454507081469_PTT02R,0.0,2016/2/3 21:40:48
2102,1454512223630_PTT02R,1.0,2016/2/3 23:03:50
2103,1454512857685_PTT02R,1.0,2016/2/3 23:12:28
2104,1454512858177_PTT02R,1.0,2016/2/3 23:16:48
2105,1454512858459_PTT02R,0.0,2016/2/3 23:17:59
2106,1454512858866_PTT02R,1.0,2016/2/3 23:20:34
2107,1454513510520_PTT02R,1.0,2016/2/3 23:26:19
2108,1454515440634_PTT02R,1.0,2016/2/3 23:55:38
2109,1454516710582_PTT02R,1.0,2016/2/4 00:17:08
2110,1454518610230_PTT02R,0.0,2016/2/4 00:49:09
2111,1454522278198_PTT02R,1.0,2016/2/4 01:48:11
2112,1454539412340_PTT02R,1.0,2016/2/4 06:35:50
2113,1454549474835_PTT02R,1.0,2016/2/4 09:21:33
2114,1454552079601_PTT02R,1.0,2016/2/4 10:06:43
2115,1454554568642_PTT02R,1.0,2016/2/4 10:49:57
2116,1454555192339_PTT02R,1.0,2016/2/4 11:00:31
2117,1454555192743_PTT02R,1.0,2016/2/4 11:00:57
2118,1454556427993_PTT02R,1.0,2016/2/4 11:24:39
2119,1454558270042_PTT02R,0.0,2016/2/4 11:50:09
2120,1454559498797_PTT02R,1.0,2016/2/4 12:12:02
2121,1454560122113_PTT02R,1.0,2016/2/4 12:20:52
2122,1454560122539_PTT02R,1.0,2016/2/4 12:23:14
2123,1454560761107_PTT02R,1.0,2016/2/4 12:32:39
2124,1454560761358_PTT02R,1.0,2016/2/4 12:35:32
2125,1454560761560_PTT02R,0.0,2016/2/4 12:38:00
2126,1454562016792_PTT02R,1.0,2016/2/4 12:53:50
2127,1454562638797_PTT02R,0.0,2016/2/4 13:06:21
2128,1454566969258_PTT02R,2.0,2016/2/4 14:16:23
2129,1454566969891_PTT02R,0.0,2016/2/4 14:19:33
2130,1454567596157_PTT02R,1.0,2016/2/4 14:25:45
2131,1454568215200_PTT02R,1.0,2016/2/4 14:38:56
2132,1454569450975_PTT02R,2.0,2016/2/4 14:58:30
2133,1454570708411_PTT02R,0.0,2016/2/4 15:20:53
2134,1454577562866_PTT02R,1.0,2016/2/4 17:14:51
2135,1454585586105_PTT02R,1.0,2016/2/4 19:31:17
2136,1454586816164_PTT02R,1.0,2016/2/4 19:45:17
2137,1454586816445_PTT02R,0.0,2016/2/4 19:51:30
2138,1454588078696_PTT02R,2.0,2016/2/4 20:03:29
2139,1454588697381_PTT02R,1.0,2016/2/4 20:19:25
2140,1454589958120_PTT02R,1.0,2016/2/4 20:42:39
2141,1454593751819_PTT02R,2.0,2016/2/4 21:43:51
2142,1454598185525_PTT02R,1.0,2016/2/4 22:52:49
2143,1454603284347_PTT02R,0.0,2016/2/5 00:20:25
2144,1454607585819_PTT02R,1.0,2016/2/5 01:35:06
2145,1454633165847_PTT02R,0.0,2016/2/5 08:38:43
2146,1454635516524_PTT02R,0.0,2016/2/5 09:15:45
2147,1454636767532_PTT02R,0.0,2016/2/5 09:37:29
2148,1454636768074_PTT02R,0.0,2016/2/5 09:37:59
2149,1454637973725_PTT02R,0.0,2016/2/5 09:56:25
2150,1454639183567_PTT02R,1.0,2016/2/5 10:21:05
2151,1454639184102_PTT02R,1.0,2016/2/5 10:25:53
2152,1454641637191_PTT02R,0.0,2016/2/5 11:01:17
2153,1454642260251_PTT02R,0.0,2016/2/5 11:09:21
2154,1454644133125_PTT02R,1.0,2016/2/5 11:45:05
2155,1454646633784_PTT02R,1.0,2016/2/5 12:22:42
2156,1454646634109_PTT02R,0.0,2016/2/5 12:26:24
2157,1454647858083_PTT02R,0.0,2016/2/5 12:44:51
2158,1454652856959_PTT02R,0.0,2016/2/5 14:03:09
2159,1454652857738_PTT02R,1.0,2016/2/5 14:10:17
2160,1454653477951_PTT02R,2.0,2016/2/5 14:19:37
2161,1454654712074_PTT02R,1.0,2016/2/5 14:35:20
2162,1454654712615_PTT02R,1.0,2016/2/5 14:37:12
2163,1454654713179_PTT02R,1.0,2016/2/5 14:44:06
2164,1454655947982_PTT02R,1.0,2016/2/5 15:04:45
2165,1454659668051_PTT02R,0.0,2016/2/5 15:57:33
2166,1454660300160_PTT02R,2.0,2016/2/5 16:13:37
2167,1454661536187_PTT02R,2.0,2016/2/5 16:34:18
2168,1454664028861_PTT02R,0.0,2016/2/5 17:09:33
2169,1454664029462_PTT02R,1.0,2016/2/5 17:17:07
2170,1454667745388_PTT02R,1.0,2016/2/5 18:20:58
2171,1454670842225_PTT02R,1.0,2016/2/5 19:10:05
2172,1454670842584_PTT02R,2.0,2016/2/5 19:11:22
2173,1454673962576_PTT02R,0.0,2016/2/5 19:58:36
2174,1454675871575_PTT02R,0.0,2016/2/5 20:31:22
2175,1454677118732_PTT02R,0.0,2016/2/5 20:56:22
2176,1454679601660_PTT02R,1.0,2016/2/5 21:32:53
2177,1454679605175_PTT02R,1.0,2016/2/5 21:38:26
2178,1454682815922_PTT02R,1.0,2016/2/5 22:27:21
2179,1454683468674_PTT02R,2.0,2016/2/5 22:42:21
2180,1454686680486_PTT02R,2.0,2016/2/5 23:32:25
2181,1454687952718_PTT02R,2.0,2016/2/5 23:57:13
2182,1454688581566_PTT02R,2.0,2016/2/6 00:05:31
2183,1454688581884_PTT02R,0.0,2016/2/6 00:08:06
2184,1454691690782_PTT02R,1.0,2016/2/6 00:52:37
2185,1454693519770_PTT02R,1.0,2016/2/6 01:28:03
2186,1454694753553_PTT02R,1.0,2016/2/6 01:48:53
2187,1454697165093_PTT02R,1.0,2016/2/6 02:23:09
2188,1454703648740_PTT02R,1.0,2016/2/6 04:17:36
2189,1454720967136_PTT02R,1.0,2016/2/6 09:05:10
2190,1454722707056_PTT02R,1.0,2016/2/6 09:30:46
2191,1454726358456_PTT02R,1.0,2016/2/6 10:38:15
2192,1454728793643_PTT02R,1.0,2016/2/6 11:15:37
2193,1454730629225_PTT02R,1.0,2016/2/6 11:48:26
2194,1454733086958_PTT02R,1.0,2016/2/6 12:23:30
2195,1454733087508_PTT02R,2.0,2016/2/6 12:27:38
2196,1454733699360_PTT02R,1.0,2016/2/6 12:39:34
2197,1454734333731_PTT02R,1.0,2016/2/6 12:43:03
2198,1454735570967_PTT02R,1.0,2016/2/6 13:11:30
2199,1454738087029_PTT02R,1.0,2016/2/6 13:53:46
2200,1454738715330_PTT02R,1.0,2016/2/6 14:03:51
2201,1454740584278_PTT02R,1.0,2016/2/6 14:30:50
2202,1454742464169_PTT02R,1.0,2016/2/6 14:58:48
2203,1454742464523_PTT02R,1.0,2016/2/6 15:00:52
2204,1454746188387_PTT02R,1.0,2016/2/6 16:07:25
2205,1454749855787_PTT02R,1.0,2016/2/6 17:00:24
2206,1454751094519_PTT02R,1.0,2016/2/6 17:22:05
2207,1454751710598_PTT02R,0.0,2016/2/6 17:40:01
2208,1454759653239_PTT02R,0.0,2016/2/6 19:54:03
2209,1454763355009_PTT02R,1.0,2016/2/6 20:51:13
2210,1454763966441_PTT02R,0.0,2016/2/6 20:57:43
2211,1454765818565_PTT02R,1.0,2016/2/6 21:30:18
2212,1454769529768_PTT02R,1.0,2016/2/6 22:29:13
2213,1454775072878_PTT02R,1.0,2016/2/7 00:01:59
2214,1454777509401_PTT02R,1.0,2016/2/7 00:50:39
2215,1454779922962_PTT02R,1.0,2016/2/7 01:23:20
2216,1454781712661_PTT02R,1.0,2016/2/7 01:54:39
2217,1454805424652_PTT02R,1.0,2016/2/7 08:36:16
2218,1454810703854_PTT02R,1.0,2016/2/7 10:04:32
2219,1454814862802_PTT02R,1.0,2016/2/7 11:09:06
2220,1454820261221_PTT02R,1.0,2016/2/7 12:40:47
2221,1454822053743_PTT02R,1.0,2016/2/7 13:08:34
2222,1454822054047_PTT02R,0.0,2016/2/7 13:08:39
2223,1454823262478_PTT02R,1.0,2016/2/7 13:28:38
2224,1454832889703_PTT02R,1.0,2016/2/7 16:10:56
2225,1454861382939_PTT02R,1.0,2016/2/8 00:07:54
2226,1454894885416_PTT02R,2.0,2016/2/8 09:22:39
2227,1454901916066_PTT02R,1.0,2016/2/8 11:19:26
2228,1454909017448_PTT02R,1.0,2016/2/8 13:16:37
2229,1454919128333_PTT02R,1.0,2016/2/8 16:07:03
2230,1454929183907_PTT02R,0.0,2016/2/8 18:54:24
2231,1454932101082_PTT02R,0.0,2016/2/8 19:46:07
2232,1454934467623_PTT02R,2.0,2016/2/8 20:22:21
2233,1454939231678_PTT02R,0.0,2016/2/8 21:37:34
2234,1454942232318_PTT02R,1.0,2016/2/8 22:35:15
2235,1454944039199_PTT02R,1.0,2016/2/8 23:00:01
2236,1454950543740_PTT02R,0.0,2016/2/9 00:54:44
