,id,label,post_time
1104,1454294811650_F01,1.0,2016/2/1 10:07:00
1105,1454294815473_F01,1.0,2016/2/1 10:18:00
1106,1454297402314_F01,1.0,2016/2/1 11:22:00
1107,1454297408959_F01,1.0,2016/2/1 11:24:00
1108,1454317021017_F01,1.0,2016/2/1 16:51:00
1109,1454320886286_F01,1.0,2016/2/1 17:50:00
1110,1454325144586_F01,1.0,2016/2/1 19:03:00
1111,1454326986252_F01,1.0,2016/2/1 19:39:00
1112,1454330513755_F01,1.0,2016/2/1 20:41:00
1113,1454335080261_F01,1.0,2016/2/1 21:47:00
1114,1454337708483_F01,1.0,2016/2/1 22:38:00
1115,1454339674870_F01,1.0,2016/2/1 23:07:00
1116,1454340654895_F01,1.0,2016/2/1 23:24:00
1117,1454344231256_F01,1.0,2016/2/2 00:20:00
1118,1454345894082_F01,1.0,2016/2/2 00:42:00
1119,1454345898881_F01,1.0,2016/2/2 00:46:00
1120,1454348633864_F01,1.0,2016/2/2 01:30:00
1121,1454354861569_F01,1.0,2016/2/2 03:20:00
1122,1454362201625_F01,1.0,2016/2/2 05:20:00
1123,1454363902776_F01,1.0,2016/2/2 05:53:00
1124,1454378764144_F01,1.0,2016/2/2 09:47:00
1125,1454380075935_F01,1.0,2016/2/2 10:12:00
1126,1454381325670_F01,2.0,2016/2/2 10:32:00
1127,1454385420760_F01,1.0,2016/2/2 11:50:00
1128,1454385421880_F01,1.0,2016/2/2 11:55:00
1129,1454388573641_F01,1.0,2016/2/2 12:39:00
1130,1454392843255_F01,1.0,2016/2/2 13:43:00
1131,1454392876349_F01,1.0,2016/2/2 13:57:00
1132,1454394450890_F01,1.0,2016/2/2 14:15:00
1133,1454402606712_F01,1.0,2016/2/2 16:35:00
1134,1454405396706_F01,1.0,2016/2/2 17:21:00
1135,1454407102621_F01,1.0,2016/2/2 17:56:00
1136,1454414239731_F01,1.0,2016/2/2 19:57:00
1137,1454416891941_F01,1.0,2016/2/2 20:33:00
1138,1454428675288_F01,1.0,2016/2/2 23:54:00
1139,1454433442356_F01,1.0,2016/2/3 01:06:00
1140,1454452914961_F01,1.0,2016/2/3 06:41:00
1141,1454470017342_F01,1.0,2016/2/3 11:17:00
1142,1454474589285_F01,1.0,2016/2/3 12:38:00
1143,1454483474901_F01,1.0,2016/2/3 15:05:00
1144,1454500525302_F01,1.0,2016/2/3 19:40:00
1145,1454500528964_F01,1.0,2016/2/3 19:41:00
1146,1454501418008_F01,1.0,2016/2/3 19:55:00
1147,1454501419215_F01,1.0,2016/2/3 19:58:00
1148,1454502373600_F01,1.0,2016/2/3 20:13:00
1149,1454512153502_F01,1.0,2016/2/3 23:02:00
1150,1454513954119_F01,0.0,2016/2/3 23:33:00
1151,1454519514119_F01,1.0,2016/2/4 01:06:00
1152,1454538331686_F01,1.0,2016/2/4 06:21:00
1153,1454540926942_F01,1.0,2016/2/4 07:01:00
1154,1454545579771_F01,1.0,2016/2/4 08:14:00
1155,1454547419371_F01,1.0,2016/2/4 08:45:00
1156,1454548265282_F01,1.0,2016/2/4 09:07:00
1157,1454549042991_F01,1.0,2016/2/4 09:11:00
1158,1454549044223_F01,1.0,2016/2/4 09:17:00
1159,1454549973548_F01,1.0,2016/2/4 09:24:00
1160,1454551891212_F01,1.0,2016/2/4 10:02:00
1161,1454552781150_F01,1.0,2016/2/4 10:19:00
1162,1454555423199_F01,1.0,2016/2/4 11:02:00
1163,1454558102222_F01,1.0,2016/2/4 11:52:00
1164,1454559038451_F01,1.0,2016/2/4 11:59:00
1165,1454559964462_F01,1.0,2016/2/4 12:21:00
1166,1454564436981_F01,1.0,2016/2/4 13:26:00
1167,1454575146287_F01,1.0,2016/2/4 16:36:00
1168,1454579994514_F01,1.0,2016/2/4 17:55:00
1169,1454630327619_F01,1.0,2016/2/5 07:54:00
1170,1454635793299_F01,1.0,2016/2/5 09:23:00
1171,1454641824131_F01,1.0,2016/2/5 11:06:00
1172,1454646524425_F01,1.0,2016/2/5 12:18:00
1173,1454653419286_F01,1.0,2016/2/5 14:16:00
1174,1454653420414_F01,1.0,2016/2/5 14:22:00
1175,1454654518670_F01,1.0,2016/2/5 14:35:00
1176,1454655241301_F01,1.0,2016/2/5 14:49:00
1177,1454680544618_F01,1.0,2016/2/5 21:41:00
1178,1454688532537_F01,2.0,2016/2/6 00:02:00
1179,1454691265399_F01,1.0,2016/2/6 00:51:00
1180,1454721880455_F01,1.0,2016/2/6 09:14:00
1181,1454724578005_F01,1.0,2016/2/6 10:05:00
1182,1454725508486_F01,1.0,2016/2/6 10:10:00
1183,1454726409190_F01,2.0,2016/2/6 10:25:00
1184,1454730846821_F01,1.0,2016/2/6 11:42:00
1185,1454740818103_F01,1.0,2016/2/6 14:39:00
1186,1454825332845_F01,1.0,2016/2/7 14:03:00
1187,1454846199037_F01,1.0,2016/2/7 19:42:00
1188,1454847115777_F01,1.0,2016/2/7 20:03:00
1189,1454847916793_F01,1.0,2016/2/7 20:23:00
1190,1454848779900_F01,1.0,2016/2/7 20:29:00
1191,1454849721484_F01,1.0,2016/2/7 20:48:00
1192,1454856037229_F01,1.0,2016/2/7 22:33:00
1193,1454871236894_F01,1.0,2016/2/8 02:53:00
1194,1454899231133_F01,1.0,2016/2/8 10:33:00
1195,1454903810515_F01,1.0,2016/2/8 11:48:00
1196,1454905672010_F01,1.0,2016/2/8 12:18:00
1197,1454941472887_F01,1.0,2016/2/8 22:20:00
1198,1454950541635_F01,1.0,2016/2/9 00:49:00
1199,1454952324201_F01,1.0,2016/2/9 01:10:00
1200,1454974103915_F01,1.0,2016/2/9 07:26:00
1201,1454977590557_F01,1.0,2016/2/9 08:19:00
1202,1454993717593_F01,1.0,2016/2/9 12:47:00
1203,1455016178592_F01,1.0,2016/2/9 19:03:00
1204,1455028925513_F01,1.0,2016/2/9 22:38:00
1205,1455031518051_F01,1.0,2016/2/9 23:17:00
1206,1455032395329_F01,1.0,2016/2/9 23:31:00
1207,1455034203688_F01,1.0,2016/2/10 00:09:00
1208,1455035947746_F01,2.0,2016/2/10 00:30:00
1209,1455046865262_F01,1.0,2016/2/10 03:40:00
1210,1455062299986_F01,1.0,2016/2/10 07:43:00
1211,1455090978018_F01,1.0,2016/2/10 15:52:00
1212,1455099845447_F01,1.0,2016/2/10 18:12:00
1213,1455100819273_F01,1.0,2016/2/10 18:39:00
1214,1455117063339_F01,1.0,2016/2/10 22:54:00
1215,1455122405799_F01,1.0,2016/2/11 00:37:00
1216,1455128678176_F01,1.0,2016/2/11 02:09:00
1217,1455172730056_F01,1.0,2016/2/11 14:32:00
1218,1455183878290_F01,1.0,2016/2/11 17:25:00
1219,1455184561042_F01,1.0,2016/2/11 17:46:00
1220,1455185513224_F01,1.0,2016/2/11 17:57:00
1221,1455192521288_F01,1.0,2016/2/11 20:07:00
1222,1455193478509_F01,1.0,2016/2/11 20:12:00
1223,1455194608290_F01,1.0,2016/2/11 20:41:00
1224,1455205354299_F01,1.0,2016/2/11 23:34:00
1225,1455205355483_F01,1.0,2016/2/11 23:39:00
1226,1455208160562_F01,1.0,2016/2/12 00:27:00
1227,1455211496165_F01,1.0,2016/2/12 01:11:00
1228,1455242096622_F01,1.0,2016/2/12 09:49:00
1229,1455243301566_F01,0.0,2016/2/12 10:02:00
1230,1455251920709_F01,1.0,2016/2/12 12:26:00
1231,1455287135894_F01,1.0,2016/2/12 22:11:00
1232,1455318524670_F01,1.0,2016/2/13 07:03:00
1233,1455327637618_F01,1.0,2016/2/13 09:38:00
1234,1455332066798_F01,1.0,2016/2/13 10:45:00
1235,1455348302877_F01,1.0,2016/2/13 15:22:00
1236,1455363532648_F01,1.0,2016/2/13 19:30:00
1237,1455366470698_F01,1.0,2016/2/13 20:15:00
1238,1455373426537_F01,1.0,2016/2/13 22:20:00
1239,1455386211342_F01,1.0,2016/2/14 01:55:00
1240,1455409495161_F01,2.0,2016/2/14 08:22:00
1241,1455423886988_F01,1.0,2016/2/14 12:15:00
1242,1455432063932_F01,1.0,2016/2/14 14:23:00
1243,1455432065044_F01,1.0,2016/2/14 14:31:00
1244,1455441044963_F01,1.0,2016/2/14 16:58:00
1245,1455446423090_F01,1.0,2016/2/14 18:20:00
1246,1455450919283_F01,1.0,2016/2/14 19:48:00
1247,1455451963157_F01,1.0,2016/2/14 20:00:00
1248,1455456316504_F01,1.0,2016/2/14 21:13:00
1249,1455456317653_F01,1.0,2016/2/14 21:16:00
1250,1455458236870_F01,1.0,2016/2/14 21:54:00
1251,1455460794706_F01,1.0,2016/2/14 22:28:00
1252,1455464448606_F01,1.0,2016/2/14 23:39:00
1253,1455468080181_F01,1.0,2016/2/15 00:28:00
1254,1455477015500_F01,1.0,2016/2/15 02:56:00
1255,1455499506834_F01,1.0,2016/2/15 09:23:00
1256,1455500557511_F01,2.0,2016/2/15 09:24:00
1257,1455503962038_F01,1.0,2016/2/15 09:57:00
1258,1455504939650_F01,1.0,2016/2/15 10:44:00
1259,1455507578728_F01,1.0,2016/2/15 11:28:00
1260,1455507579933_F01,1.0,2016/2/15 11:30:00
1261,1455508472687_F01,1.0,2016/2/15 11:50:00
1262,1455516645493_F01,1.0,2016/2/15 14:02:00
1263,1455519275373_F01,1.0,2016/2/15 14:51:00
1264,1455521047031_F01,1.0,2016/2/15 15:12:00
1265,1455523904206_F01,1.0,2016/2/15 16:05:00
1266,1455528371607_F01,1.0,2016/2/15 17:25:00
1267,1455531183971_F01,1.0,2016/2/15 18:00:00
1268,1455531186593_F01,1.0,2016/2/15 18:12:00
1269,1455535786133_F01,1.0,2016/2/15 19:21:00
1270,1455537259196_F01,1.0,2016/2/15 19:45:00
1271,1455542783690_F01,1.0,2016/2/15 21:20:00
1272,1455549944411_F01,1.0,2016/2/15 23:15:00
1273,1455559913674_F01,1.0,2016/2/16 02:06:00
1274,1455561792525_F01,1.0,2016/2/16 02:39:00
1275,1455587916033_F01,1.0,2016/2/16 09:48:00
1276,1455588887126_F01,1.0,2016/2/16 10:08:00
1277,1455590408690_F01,1.0,2016/2/16 10:38:00
1278,1455591316869_F01,1.0,2016/2/16 10:40:00
1279,1455595036902_F01,1.0,2016/2/16 11:52:00
1280,1455595776069_F01,1.0,2016/2/16 11:57:00
1281,1455597560414_F01,0.0,2016/2/16 12:35:00
1282,1455599360697_F01,1.0,2016/2/16 12:58:00
1283,1455623699662_F01,1.0,2016/2/16 19:45:00
1284,1455626333986_F01,1.0,2016/2/16 20:36:00
1285,1455631837170_F01,1.0,2016/2/16 22:07:00
1286,1455635330138_F01,1.0,2016/2/16 22:59:00
1287,1455636243915_F01,1.0,2016/2/16 23:08:00
1288,1455637195440_F01,1.0,2016/2/16 23:34:00
1289,1455639849758_F01,1.0,2016/2/17 00:18:00
1290,1455652538725_F01,1.0,2016/2/17 03:43:00
1291,1455674969395_F01,1.0,2016/2/17 10:03:00
1292,1455677059213_F01,1.0,2016/2/17 10:37:00
1293,1455677677476_F01,1.0,2016/2/17 10:36:00
1294,1455678595957_F01,1.0,2016/2/17 11:02:00
1295,1455681415335_F01,1.0,2016/2/17 11:49:00
1296,1455686808859_F01,1.0,2016/2/17 13:18:00
1297,1455694857866_F01,1.0,2016/2/17 15:28:00
1298,1455698376444_F01,0.0,2016/2/17 16:30:00
1299,1455704700660_F01,1.0,2016/2/17 18:24:00
1300,1455716375561_F01,1.0,2016/2/17 21:30:00
1301,1455716376683_F01,1.0,2016/2/17 21:35:00
1302,1455720823997_F01,1.0,2016/2/17 22:48:00
1303,1455765940431_F01,1.0,2016/2/18 11:18:00
1304,1455765941548_F01,1.0,2016/2/18 11:21:00
1305,1455768826818_F01,1.0,2016/2/18 12:10:00
1306,1455770403748_F01,1.0,2016/2/18 12:31:00
1307,1455771363757_F01,1.0,2016/2/18 12:43:00
1308,1455774830716_F01,1.0,2016/2/18 13:50:00
1309,1455779462147_F01,1.0,2016/2/18 15:05:00
1310,1455784035361_F01,1.0,2016/2/18 16:15:00
1311,1455784036480_F01,1.0,2016/2/18 16:19:00
1312,1455784037615_F01,1.0,2016/2/18 16:20:00
1313,1455790290696_F01,1.0,2016/2/18 17:57:00
1314,1455792925754_F01,1.0,2016/2/18 18:49:00
1315,1455796464643_F01,1.0,2016/2/18 19:49:00
1316,1455798598772_F01,1.0,2016/2/18 20:09:00
1317,1455798647993_F01,1.0,2016/2/18 20:17:00
1318,1455800967672_F01,1.0,2016/2/18 20:56:00
1319,1455801988005_F01,1.0,2016/2/18 21:13:00
1320,1455801989537_F01,1.0,2016/2/18 21:22:00
1321,1455806709232_F01,1.0,2016/2/18 22:28:00
1322,1455813550180_F01,1.0,2016/2/19 00:26:00
1323,1455815488260_F01,1.0,2016/2/19 00:54:00
1324,1455815572212_F01,1.0,2016/2/19 00:59:00
1325,1455838083770_F01,1.0,2016/2/19 07:16:00
1326,1455842337441_F01,1.0,2016/2/19 08:27:00
1327,1455846063076_F01,1.0,2016/2/19 09:37:00
1328,1455847041219_F01,1.0,2016/2/19 09:46:00
1329,1455848716343_F01,1.0,2016/2/19 10:24:00
1330,1455852393340_F01,1.0,2016/2/19 11:19:00
1331,1455854948342_F01,1.0,2016/2/19 11:54:00
1332,1455855916491_F01,1.0,2016/2/19 12:17:00
1333,1455860508133_F01,1.0,2016/2/19 13:37:00
1334,1455861431251_F01,1.0,2016/2/19 13:53:00
1335,1455862235413_F01,1.0,2016/2/19 14:07:00
1336,1455867554169_F01,1.0,2016/2/19 15:33:00
1337,1455872985263_F01,1.0,2016/2/19 17:08:00
1338,1455880260889_F01,1.0,2016/2/19 18:50:00
1339,1455891879847_F01,1.0,2016/2/19 22:20:00
1340,1455939638441_F01,1.0,2016/2/20 11:27:00
1341,1455947650937_F01,1.0,2016/2/20 13:46:00
1342,1455949449848_F01,1.0,2016/2/20 14:15:00
1343,1455953186573_F01,1.0,2016/2/20 15:25:00
1344,1455955004327_F01,2.0,2016/2/20 15:42:00
1345,1455955877447_F01,1.0,2016/2/20 15:53:00
1346,1455975565048_F01,2.0,2016/2/20 21:37:00
1347,1455980072576_F01,1.0,2016/2/20 22:51:00
1348,1455981038207_F01,1.0,2016/2/20 22:57:00
1349,1455982026174_F01,1.0,2016/2/20 23:12:00
1350,1455983671469_F01,1.0,2016/2/20 23:44:00
1351,1455984648234_F01,1.0,2016/2/20 23:58:00
1352,1455986404081_F01,1.0,2016/2/21 00:36:00
1353,1455995344742_F01,1.0,2016/2/21 03:01:00
1354,1456017922724_F01,1.0,2016/2/21 09:15:00
1355,1456017923849_F01,1.0,2016/2/21 09:18:00
1356,1456019698445_F01,1.0,2016/2/21 09:50:00
1357,1456022468484_F01,1.0,2016/2/21 10:39:00
1358,1456025021856_F01,1.0,2016/2/21 11:11:00
1359,1456025023040_F01,1.0,2016/2/21 11:19:00
1360,1456035003601_F01,1.0,2016/2/21 14:09:00
1361,1456041262204_F01,1.0,2016/2/21 15:53:00
1362,1456043086776_F01,1.0,2016/2/21 16:16:00
1363,1456046792194_F01,1.0,2016/2/21 17:20:00
1364,1456048443431_F01,1.0,2016/2/21 17:45:00
1365,1456049512444_F01,1.0,2016/2/21 18:07:00
1366,1456060186624_F01,1.0,2016/2/21 20:57:00
1367,1456067458667_F01,1.0,2016/2/21 23:09:00
1368,1456068268386_F01,1.0,2016/2/21 23:17:00
1369,1456069285441_F01,0.0,2016/2/21 23:31:00
1370,1456070098296_F01,1.0,2016/2/21 23:50:00
1371,1456070099451_F01,1.0,2016/2/21 23:51:00
1372,1456073760305_F01,1.0,2016/2/22 00:44:00
1373,1456107877218_F01,1.0,2016/2/22 10:19:00
1374,1456109691656_F01,0.0,2016/2/22 10:40:00
1375,1456110722795_F01,1.0,2016/2/22 10:54:00
1376,1456110730583_F01,1.0,2016/2/22 11:09:00
1377,1456121472500_F01,1.0,2016/2/22 14:01:00
1378,1456130401362_F01,1.0,2016/2/22 16:30:00
1379,1456143099273_F01,1.0,2016/2/22 19:55:00
1380,1456147542318_F01,1.0,2016/2/22 21:22:00
1381,1456149269938_F01,1.0,2016/2/22 03:51:00
1382,1456152844966_F01,2.0,2016/2/22 22:42:00
1383,1456165479528_F01,1.0,2016/2/23 02:21:00
1384,1456190661975_F01,1.0,2016/2/23 09:22:00
1385,1456196035624_F01,1.0,2016/2/23 10:53:00
1386,1456200724064_F01,1.0,2016/2/23 12:08:00
1387,1456204299832_F01,1.0,2016/2/23 13:02:00
1388,1456206108825_F01,1.0,2016/2/23 13:37:00
1389,1456210490406_F01,1.0,2016/2/23 14:51:00
1390,1456217834204_F01,1.0,2016/2/23 16:54:00
1391,1456217835324_F01,1.0,2016/2/23 16:55:00
1392,1456219799444_F01,1.0,2016/2/23 16:57:00
1393,1456222288082_F01,1.0,2016/2/23 17:56:00
1394,1456223159784_F01,1.0,2016/2/23 18:17:00
1395,1456226708122_F01,1.0,2016/2/23 19:15:00
1396,1456228637480_F01,1.0,2016/2/23 19:25:00
1397,1456235708118_F01,1.0,2016/2/23 21:45:00
1398,1456235709251_F01,1.0,2016/2/23 21:49:00
1399,1456239380946_F01,1.0,2016/2/23 22:41:00
1400,1456241111746_F01,1.0,2016/2/23 23:15:00
1401,1456241152306_F01,1.0,2016/2/23 23:18:00
1402,1456242834143_F01,1.0,2016/2/23 23:48:00
1403,1456243801069_F01,1.0,2016/2/23 23:54:00
1404,1456243802205_F01,1.0,2016/2/24 00:05:00
1405,1456244675511_F01,1.0,2016/2/24 00:10:00
1406,1456263596215_F01,1.0,2016/2/24 05:26:00
1407,1456278994232_F01,1.0,2016/2/24 09:44:00
1408,1456282563643_F01,1.0,2016/2/24 10:50:00
1409,1456283340102_F01,1.0,2016/2/24 10:55:00
1410,1456283341283_F01,1.0,2016/2/24 10:56:00
1411,1456288874193_F01,1.0,2016/2/24 12:26:00
1412,1456292426974_F01,1.0,2016/2/24 13:27:00
1413,1456293338446_F01,1.0,2016/2/24 13:53:00
1414,1456294370591_F01,1.0,2016/2/24 14:10:00
1415,1456295126766_F01,1.0,2016/2/24 14:22:00
1416,1456296109330_F01,1.0,2016/2/24 14:28:00
1417,1456296891141_F01,1.0,2016/2/24 14:43:00
1418,1456296892283_F01,1.0,2016/2/24 14:52:00
1419,1456302221143_F01,1.0,2016/2/24 16:08:00
1420,1456305008772_F01,1.0,2016/2/24 16:57:00
1421,1456305009902_F01,1.0,2016/2/24 17:02:00
1422,1456310423417_F01,1.0,2016/2/24 18:33:00
1423,1456314861111_F01,1.0,2016/2/24 19:53:00
1424,1456323904258_F01,1.0,2016/2/24 22:13:00
1425,1456324737938_F01,1.0,2016/2/24 22:30:00
1426,1456324740591_F01,1.0,2016/2/24 22:35:00
1427,1456325949340_F01,1.0,2016/2/24 22:50:00
1428,1456328439644_F01,1.0,2016/2/24 23:33:00
1429,1456332101478_F01,1.0,2016/2/25 00:29:00
1430,1456357245714_F01,1.0,2016/2/25 07:31:00
1431,1456359867131_F01,1.0,2016/2/25 08:14:00
1432,1456362569225_F01,1.0,2016/2/25 08:59:00
1433,1456369859089_F01,1.0,2016/2/25 10:57:00
1434,1456369860255_F01,1.0,2016/2/25 11:03:00
1435,1456371684322_F01,1.0,2016/2/25 11:23:00
1436,1456371811723_F01,1.0,2016/2/25 11:27:00
1437,1456374269285_F01,1.0,2016/2/25 12:16:00
1438,1456375288593_F01,1.0,2016/2/25 12:35:00
1439,1456376259795_F01,1.0,2016/2/25 12:49:00
1440,1456377078750_F01,1.0,2016/2/25 12:57:00
1441,1456379760131_F01,1.0,2016/2/25 13:50:00
1442,1456380991199_F01,1.0,2016/2/25 14:09:00
1443,1456382617762_F01,1.0,2016/2/25 14:29:00
1444,1456385438858_F01,1.0,2016/2/25 15:22:00
1445,1456386733106_F01,1.0,2016/2/25 15:36:00
1446,1456387739137_F01,1.0,2016/2/25 16:06:00
1447,1456388634487_F01,1.0,2016/2/25 16:12:00
1448,1456388635671_F01,1.0,2016/2/25 16:18:00
1449,1456389806223_F01,1.0,2016/2/25 16:25:00
1450,1456397681213_F01,1.0,2016/2/25 18:48:00
1451,1456398591710_F01,1.0,2016/2/25 19:07:00
1452,1456399514892_F01,1.0,2016/2/25 19:10:00
1453,1456404851412_F01,1.0,2016/2/25 20:40:00
1454,1456406683512_F01,1.0,2016/2/25 21:13:00
1455,1456407548718_F01,1.0,2016/2/25 21:34:00
1456,1456409415169_F01,1.0,2016/2/25 22:09:00
1457,1456410249862_F01,1.0,2016/2/25 22:22:00
1458,1456424746768_F01,1.0,2016/2/26 02:16:00
1459,1456444544038_F01,1.0,2016/2/26 07:46:00
1460,1456451878085_F01,1.0,2016/2/26 09:43:00
1461,1456456322142_F01,1.0,2016/2/26 11:06:00
1462,1456460861140_F01,1.0,2016/2/26 12:13:00
1463,1456460862264_F01,1.0,2016/2/26 12:18:00
1464,1456462467976_F01,1.0,2016/2/26 12:40:00
1465,1456463947935_F01,1.0,2016/2/26 13:08:00
1466,1456465147440_F01,1.0,2016/2/26 13:28:00
1467,1456466237604_F01,1.0,2016/2/26 13:54:00
1468,1456467096555_F01,1.0,2016/2/26 14:09:00
1469,1456472418813_F01,1.0,2016/2/26 15:29:00
1470,1456474344617_F01,1.0,2016/2/26 15:59:00
1471,1456483303170_F01,1.0,2016/2/26 18:30:00
1472,1456486955034_F01,1.0,2016/2/26 19:37:00
1473,1456491474467_F01,1.0,2016/2/26 20:56:00
1474,1456497553727_F01,1.0,2016/2/26 22:35:00
1475,1456498552400_F01,1.0,2016/2/26 22:49:00
1476,1456500437425_F01,1.0,2016/2/26 23:18:00
1477,1456509331227_F01,1.0,2016/2/27 01:41:00
1478,1456533529196_F01,1.0,2016/2/27 08:26:00
1479,1456540028042_F01,1.0,2016/2/27 10:16:00
1480,1456543562712_F01,1.0,2016/2/27 11:16:00
1481,1456555186092_F01,1.0,2016/2/27 14:38:00
1482,1456556109340_F01,1.0,2016/2/27 14:42:00
1483,1456558055170_F01,1.0,2016/2/27 15:20:00
1484,1456578579742_F01,1.0,2016/2/27 20:59:00
1485,1456578581018_F01,1.0,2016/2/27 21:01:00
1486,1456579629030_F01,1.0,2016/2/27 21:11:00
1487,1456580480445_F01,1.0,2016/2/27 21:33:00
1488,1456584834720_F01,1.0,2016/2/27 22:42:00
1489,1456592075285_F01,1.0,2016/2/28 00:48:00
1490,1456594110454_F01,1.0,2016/2/28 01:24:00
1491,1456597610623_F01,1.0,2016/2/28 02:21:00
1492,1456627255070_F01,1.0,2016/2/28 10:25:00
1493,1456629832621_F01,1.0,2016/2/28 11:21:00
1494,1456640622877_F01,1.0,2016/2/28 14:13:00
1495,1456644266693_F01,1.0,2016/2/28 15:18:00
1496,1456645239211_F01,1.0,2016/2/28 15:31:00
1497,1456648077755_F01,1.0,2016/2/28 16:14:00
1498,1456654225051_F01,1.0,2016/2/28 17:59:00
1499,1456658682727_F01,1.0,2016/2/28 19:22:00
1500,1456661606486_F01,1.0,2016/2/28 19:56:00
1501,1456666835405_F01,1.0,2016/2/28 21:26:00
1502,1456667647633_F01,1.0,2016/2/28 21:46:00
1503,1456668818988_F01,1.0,2016/2/28 21:54:00
1504,1456670425070_F01,1.0,2016/2/28 22:26:00
1505,1456672179709_F01,1.0,2016/2/28 23:05:00
1506,1456676665193_F01,1.0,2016/2/29 00:08:00
1507,1456678423971_F01,1.0,2016/2/29 00:50:00
1508,1456691063747_F01,1.0,2016/2/29 04:21:00
1509,1456694651381_F01,1.0,2016/2/29 05:15:00
1510,1456709039702_F01,1.0,2016/2/29 09:14:00
1511,1456712734696_F01,1.0,2016/2/29 10:20:00
1512,1456714496267_F01,1.0,2016/2/29 10:51:00
1513,1456729874162_F01,1.0,2016/2/29 15:00:00
1514,1456732561425_F01,1.0,2016/2/29 15:28:00
1515,1456736143849_F01,1.0,2016/2/29 16:52:00
1516,1456743331285_F01,1.0,2016/2/29 18:44:00
1517,1456752268894_F01,1.0,2016/2/29 21:19:00
1518,1456759442589_F01,1.0,2016/2/29 23:21:00
1519,1456759461678_F01,1.0,2016/2/29 23:22:00
1520,1456771126686_F01,1.0,2016/3/1 02:27:00
1521,1456776639864_F01,1.0,2016/3/1 04:02:00
1522,1456800930055_F01,1.0,2016/3/1 10:45:00
1523,1456802833396_F01,1.0,2016/3/1 11:21:00
1524,1456804547383_F01,1.0,2016/3/1 11:43:00
1525,1456806347996_F01,1.0,2016/3/1 12:18:00
1526,1456809875800_F01,1.0,2016/3/1 13:22:00
1527,1456815366377_F01,1.0,2016/3/1 14:44:00
1528,1456815367587_F01,1.0,2016/3/1 14:45:00
1529,1456818842593_F01,1.0,2016/3/1 15:50:00
1530,1456819847536_F01,1.0,2016/3/1 16:06:00
1531,1456824383931_F01,1.0,2016/3/1 17:25:00
1532,1456825437097_F01,1.0,2016/3/1 17:36:00
1533,1456832490604_F01,1.0,2016/3/1 19:34:00
1534,1456833392568_F01,1.0,2016/3/1 19:53:00
1535,1456834262254_F01,1.0,2016/3/1 20:04:00
1536,1456838741873_F01,1.0,2016/3/1 21:23:00
1537,1456843339008_F01,1.0,2016/3/1 22:34:00
1538,1456843340148_F01,1.0,2016/3/1 22:34:00
1539,1456844309382_F01,1.0,2016/3/1 22:46:00
1540,1456845929860_F01,1.0,2016/3/1 23:00:00
1541,1456847970836_F01,1.0,2016/3/1 23:42:00
1542,1456848697524_F01,1.0,2016/3/2 00:05:00
1543,1456850453578_F01,1.0,2016/3/2 00:31:00
1544,1456851348072_F01,1.0,2016/3/2 00:45:00
1545,1456852294264_F01,1.0,2016/3/2 00:58:00
1546,1456879196811_F01,1.0,2016/3/2 08:33:00
1547,1456881991394_F01,1.0,2016/3/2 09:17:00
1548,1456885597186_F01,1.0,2016/3/2 10:19:00
1549,1456887427370_F01,1.0,2016/3/2 10:50:00
1550,1456887429009_F01,0.0,2016/3/2 10:50:00
1551,1456889148033_F01,1.0,2016/3/2 11:22:00
1552,1456891197338_F01,1.0,2016/3/2 11:46:00
1553,1456891889809_F01,1.0,2016/3/2 12:07:00
1554,1456894561644_F01,1.0,2016/3/2 12:45:00
1555,1456897217317_F01,1.0,2016/3/2 13:34:00
1556,1456898245770_F01,1.0,2016/3/2 13:52:00
1557,1456903574789_F01,1.0,2016/3/2 15:13:00
1558,1456905371419_F01,1.0,2016/3/2 15:51:00
1559,1456909800995_F01,1.0,2016/3/2 17:05:00
1560,1456909802153_F01,1.0,2016/3/2 17:08:00
1561,1456911902053_F01,1.0,2016/3/2 17:43:00
1562,1456912731735_F01,1.0,2016/3/2 17:46:00
1563,1456914682979_F01,1.0,2016/3/2 18:26:00
1564,1456922767950_F01,1.0,2016/3/2 20:39:00
1565,1456923651696_F01,1.0,2016/3/2 20:53:00
1566,1456932565633_F01,1.0,2016/3/2 23:23:00
1567,1456934410457_F01,1.0,2016/3/2 23:46:00
1568,1456966780780_F01,1.0,2016/3/3 08:47:00
1569,1456970549674_F01,1.0,2016/3/3 09:52:00
1570,1456971434710_F01,1.0,2016/3/3 10:11:00
1571,1456972262812_F01,1.0,2016/3/3 10:17:00
1572,1456974138693_F01,1.0,2016/3/3 10:49:00
1573,1456974151290_F01,1.0,2016/3/3 10:59:00
1574,1456980672603_F01,1.0,2016/3/3 12:45:00
1575,1456981173010_F01,1.0,2016/3/3 12:48:00
1576,1456982130368_F01,1.0,2016/3/3 12:59:00
1577,1456983830681_F01,1.0,2016/3/3 13:29:00
1578,1456983832580_F01,1.0,2016/3/3 13:36:00
1579,1456984868076_F01,1.0,2016/3/3 13:46:00
1580,1456985807165_F01,1.0,2016/3/3 14:05:00
1581,1456993172417_F01,1.0,2016/3/3 16:09:00
1582,1456994942227_F01,1.0,2016/3/3 16:22:00
1583,1457001822474_F01,1.0,2016/3/3 18:25:00
1584,1457010064707_F01,1.0,2016/3/3 20:47:00
1585,1457015514815_F01,1.0,2016/3/3 22:27:00
